id,company_name,legal_form,legal_country,operational_country,opening_date
bf7a8a00-1407-43bf-b935-944c144665ab,Smith-Myers,and Sons,Malawi,Cayman Islands,2000-04-10
0411b300-bc9f-40e6-80ec-2225e6c6074d,Smith-Garcia,LLC,Benin,Albania,2018-11-15
1d4e0626-5194-4a7e-9c8e-be7e3320ce4e,"Blevins, Casey and Stanley",LLC,Libyan Arab Jamahiriya,Mali,2010-02-13
ae0bbd22-2518-4901-b832-637882b7a3bb,Webb-Castillo,PLC,Kiribati,Iran,2003-10-18
13cd4084-e792-4121-afde-ff05cf191486,Reyes-Allen,PLC,North Macedonia,Guadeloupe,2007-01-14
9d134b7a-3df1-4c01-a1ef-a70197e6f01f,White Ltd,Ltd,Niger,Greece,2012-01-29
877c9ee0-4522-4e1b-9a47-c36befc34f3b,Woods-Meyer,and Sons,Taiwan,Mongolia,2004-05-15
5317553c-5172-4e3e-87d9-c7dd89cddff8,"Foster, Martinez and Snyder",Ltd,Djibouti,Guadeloupe,2005-06-03
f995d61c-fd96-4d4e-899e-47f63a4a1dde,Sandoval Group,Inc,Mongolia,Netherlands Antilles,2014-03-13
40fbf0e9-12fa-4223-919c-a75860ba81c7,Preston-Williams,Inc,Rwanda,French Polynesia,2014-05-16
562520e9-9b79-4ea0-9d34-7f4a045c44f0,Cross-Rivera,Ltd,Cape Verde,Bulgaria,2004-03-17
929cf7bd-bf46-4c82-8aa4-5ad81ff035fc,"Moreno, Graham and Proctor",Group,Honduras,Italy,2007-02-11
52992145-54a7-4cb0-ac32-8f1fee9b1825,Gardner-Garcia,and Sons,Saint Helena,Guinea,2010-09-25
e9174e29-d7ea-4e68-983d-2f19a7c65413,Winters and Sons,Inc,Croatia,Gabon,2012-01-22
5145b630-26d5-419c-a2c6-6b113cb05774,"Bishop, Kelley and Weber",PLC,Venezuela,Netherlands Antilles,2018-08-04
08497ed8-0b8e-4fef-a457-65491dbb3d5b,"Wagner, Quinn and Moreno",Group,New Zealand,Isle of Man,2023-01-26
6e39a959-d8af-4bb8-966b-921335ef12d3,Bowers Group,and Sons,India,Micronesia,2015-01-19
18e62ec0-30b6-4337-a7b3-ce83278da279,"Clark, Davis and Harris",PLC,United States Virgin Islands,British Indian Ocean Territory (Chagos Archipelago),2007-04-12
caaaa010-a75d-4514-a704-2c42549bf6ac,"White, Stafford and Marshall",Ltd,United States Virgin Islands,Samoa,2009-06-09
ba1439d1-3645-4e3b-9099-df01f703562c,Cain and Sons,Ltd,Korea,Vietnam,2017-10-03
5a82c99a-f569-484c-93f1-5a6449107463,"Ruiz, Cooper and Lee",LLC,Saint Lucia,Hungary,2022-09-04
3d7a5c74-32d1-438a-8e0f-a678a47b606b,Evans-Lang,Inc,Congo,British Indian Ocean Territory (Chagos Archipelago),2021-10-29
753ed94e-1bf7-426c-b845-c64d67a72c23,Miller Inc,LLC,Suriname,Morocco,2010-11-23
9ad9c60d-2c45-4632-940e-f0689847d9a2,Wagner Inc,and Sons,Bhutan,Marshall Islands,2005-07-14
a6265935-748c-45f1-b62c-4e212967aedf,West PLC,and Sons,Nepal,Malawi,2022-11-04
01be8b16-2110-4a89-867f-58f12e0e4eb1,"Baldwin, Flores and Clark",Group,Papua New Guinea,Saudi Arabia,2022-06-23
db44d363-fe08-44c4-b39e-fc5a1027f12b,"Browning, Wilson and Gates",Ltd,Nauru,Brazil,2016-06-17
4fe586f8-24a9-4655-a781-8aa3be448442,Howard Ltd,Group,Guinea,Panama,2022-07-27
5aba6989-4eea-48ec-a79d-bbaaff741e1f,Green-Cross,LLC,Colombia,Solomon Islands,2023-02-17
edb0909a-2d2d-46ad-b87e-55a49bf654f7,"Liu, Taylor and Sherman",and Sons,Cote d'Ivoire,Albania,2000-12-11
0a8bb6d2-890f-4605-bc64-c412c5728dbe,"Bowen, Lin and Taylor",and Sons,Sierra Leone,Tonga,2009-11-02
64c594ed-4f95-4cca-8759-6371d27b490b,Scott-Watson,Inc,Mozambique,Lebanon,2019-01-24
665a3367-cc06-47fc-869a-efb80a42681d,Lewis-Elliott,LLC,Finland,China,2007-01-04
f3437711-a32d-4ef7-87e1-c66fca716857,"Clark, Davis and Coleman",Group,Philippines,Czech Republic,2019-01-18
a97111a5-e9b0-4f74-804e-bb6996d19656,Watson LLC,Group,Kyrgyz Republic,Guernsey,2008-12-08
29ef858f-27b3-4d48-a8d7-a18e76aac81a,Williams-Martinez,Group,Uruguay,Spain,2002-04-01
e29d19cf-f74f-4d39-a1df-17fdcc2d9352,Erickson and Sons,PLC,Kuwait,Uzbekistan,2006-02-16
12937bc8-cfad-4c97-ba61-6a51c4981d59,Parker Ltd,PLC,New Caledonia,Latvia,2012-02-14
4470889a-712b-4afd-92e2-dd4162fd21f6,Anderson Inc,Ltd,Equatorial Guinea,Egypt,2004-01-31
6cf5be2b-9ad1-43bf-8292-9e4ead730f77,Johnson-Thomas,Inc,Angola,French Southern Territories,2004-08-09
06bd39e0-1ff7-49ab-915d-d19b54af85b3,Barnes PLC,Ltd,Tunisia,Haiti,2012-03-04
8ce1db20-ed13-42ed-b1e6-64d945a3de7f,"Powell, Arroyo and Horn",LLC,Paraguay,Angola,2012-05-05
52c3be08-d791-4abd-9f26-71d755396294,Hernandez-Dixon,PLC,Ukraine,Mali,2009-03-26
f0e5159d-3bf1-4bab-9abb-3c54431977a5,Wolfe Inc,Inc,Liechtenstein,Bosnia and Herzegovina,2001-08-11
07ace05b-319b-4e64-8ccc-8959a4a1e0cc,Cross LLC,and Sons,Korea,Austria,2005-12-08
333fe1b2-d8c1-486f-81a4-f4455e2e827e,Moran Group,Ltd,Palau,Svalbard & Jan Mayen Islands,2020-01-29
2765325e-efdc-4a31-adc5-6c5ff7b6ba37,Allen-Becker,and Sons,Syrian Arab Republic,Faroe Islands,2014-03-20
533cbacd-e664-4cb3-bc14-4aa308f1b2fa,"Jenkins, Miranda and Gutierrez",LLC,Bhutan,Puerto Rico,2022-08-17
4c654a95-47f7-4237-914d-5fcac49639a2,Allen Group,PLC,Bahrain,Suriname,2001-03-13
c8acc7e9-b9e7-456b-8765-08d735863147,Lam LLC,Group,Lebanon,Saint Barthelemy,2007-08-17
140aeacb-d5a1-4a3b-be1d-4ac7344203f4,"Woodward, Holland and Fisher",LLC,Guatemala,Libyan Arab Jamahiriya,2003-09-20
a963048f-ab4d-4416-ac1b-1f4fcec1c487,Wilson-Brown,Group,Colombia,Yemen,2008-09-12
6ef46170-8be4-4583-8405-2142d681aaef,Lin and Sons,PLC,Portugal,Zambia,2011-05-02
25b2e739-d2d6-4ce1-8a7b-69321b012d06,Alvarez-Bryant,LLC,Nepal,Afghanistan,2014-11-07
cacd09a4-0dae-409b-af8a-99772640248f,"King, Ryan and Brown",LLC,France,Uzbekistan,2024-06-16
9ee894a8-f00f-4ad5-94db-1b39b5540b21,"Baxter, Petersen and Forbes",Inc,Mexico,Korea,2024-05-16
ae08a219-9e02-423b-90ba-a4b6b1be5acc,White LLC,PLC,Bolivia,Estonia,2008-09-10
6a308cac-c583-4fb7-80bf-e52eb5d5e51e,Carter Ltd,and Sons,Estonia,Jamaica,2009-02-22
4bf34e2d-c135-482c-97f6-0fd50f4861c4,Garrison Inc,Ltd,Afghanistan,New Caledonia,2003-11-08
596aba6a-6aac-4a8d-975b-526e87778e35,Flynn-Vasquez,Ltd,Latvia,Yemen,2015-07-21
8d283ef4-f9ad-4fe9-b4c6-c9e0f6cf9c47,"Lang, Hernandez and Davis",Ltd,Haiti,Antarctica (the territory South of 60 deg S),2018-04-11
1da51ac0-570d-4e32-bd5a-77e2436966c3,Hebert Inc,Group,Trinidad and Tobago,Svalbard & Jan Mayen Islands,2019-06-21
e4b42752-b25e-4948-9066-23796a2c2f1b,Ayala LLC,Ltd,Peru,Netherlands,2014-10-05
b35b89b3-1682-42e2-b4e6-f74e92698ca8,Diaz-Ramos,LLC,Namibia,Russian Federation,2019-11-16
73919ba0-e810-41e5-8ee8-fa010f0b96f9,Leonard-Thompson,PLC,Iceland,Slovakia (Slovak Republic),2002-08-11
a61f5c32-33e0-4a2b-a76c-a22e35d91426,Long-Meyers,Ltd,Falkland Islands (Malvinas),Serbia,2019-04-30
2e44b22b-246d-4ae0-8e52-4d24699c8678,Mendoza-Mcdonald,PLC,Haiti,Saint Kitts and Nevis,2012-12-20
2a2e15be-5078-4c46-ad65-76072b0b93d8,Allen-Burgess,PLC,Saudi Arabia,Vanuatu,2004-04-02
977956f2-3f8c-4653-a690-feb59b4f4b51,"Soto, Phillips and Logan",LLC,Lebanon,Peru,2024-03-20
f7af16c3-0df0-4b56-acee-390046b41ca5,Fields-Dillon,LLC,Switzerland,Congo,2018-11-06
4fa51c7e-689e-43fc-bacb-5369e194fceb,Washington-Gomez,Group,Brunei Darussalam,Macao,2008-03-15
db794a9b-6f89-4489-b285-9b0eb7613faf,Peters-Anderson,and Sons,Rwanda,Norway,2013-04-18
1681bef1-b35d-4353-9755-adfd0e24e876,"Kaufman, Lloyd and Lee",PLC,Switzerland,Iceland,2004-12-23
082664ea-28a4-4dac-ae32-d21fab02c6ec,"Lopez, Anderson and Taylor",and Sons,Finland,France,2022-10-29
38d9d5c5-22c7-4d7c-8c03-a87c2b81fa3c,Petty and Sons,PLC,Palestinian Territory,Netherlands Antilles,2017-03-21
97901d87-a2a6-48f9-ba0a-50b13c491ab9,Payne PLC,Ltd,Pakistan,Egypt,2003-06-20
c76254c7-c32f-466a-ba53-30883009db80,"Torres, Porter and Jones",PLC,Turkmenistan,Turks and Caicos Islands,2022-08-15
77b13b09-4dbd-48ea-8d60-228a03a35a0f,King-Nguyen,and Sons,Vietnam,Finland,2010-04-19
28c4ddd1-f92c-48b3-8a38-f2a08d96f70c,Cohen Inc,and Sons,Ukraine,Serbia,2009-07-05
59a78e82-a91e-4375-9de5-f134ed16cd52,"Gibson, Owens and Casey",PLC,Egypt,Svalbard & Jan Mayen Islands,2019-09-06
11fa1510-738a-4fda-8878-6eed8cf4ac89,"Wang, Jackson and Brewer",LLC,Chad,Tunisia,2022-04-21
42d8edf3-4a4a-4516-9ae5-3f44f3133b74,Smith Ltd,LLC,United States Minor Outlying Islands,Niue,2004-11-24
57d6a4b2-9818-4282-b3f4-e5fc0fd7d945,Contreras-Jackson,Ltd,Canada,Sao Tome and Principe,2010-06-20
cde4533f-87c2-4881-b114-dd8a89490af3,Mayer Ltd,LLC,Rwanda,Montenegro,2014-07-15
20becab7-fce4-46c4-84e1-600a1b1cb42c,Thomas Ltd,and Sons,Syrian Arab Republic,Grenada,2015-03-27
f6454ec4-87f9-4702-8d68-0b8564392974,"Sparks, Watts and Skinner",PLC,Mozambique,Senegal,2005-09-29
85fae9c4-6421-4e6e-b977-0fbcd3bda83e,"Spencer, Rush and Taylor",Inc,Uzbekistan,Zimbabwe,2011-01-31
24629060-c605-4fa8-bca0-de7e8ab5f5e3,Underwood-Bryan,Group,Brunei Darussalam,Gambia,2007-04-17
909efebe-a0bb-4491-a2b9-f34f9f9493dd,"Bass, Best and Daniel",PLC,Ukraine,Bhutan,2005-01-10
840c49a9-2a03-405a-bbab-8d62fe542210,Hoover-Mills,Inc,Luxembourg,Syrian Arab Republic,2001-06-11
966d42e2-cebe-4f29-a486-b8ebcbe8afdf,Bell-Mcguire,LLC,Mozambique,Nepal,2003-09-13
126f4134-7295-44e7-b037-8e7eb5634159,Murray-Bradley,LLC,Argentina,Lao People's Democratic Republic,2010-10-23
99e0938d-337e-464b-a527-714375ab4599,Robinson and Sons,PLC,Ethiopia,Uganda,2014-10-26
d5d99801-47f0-4ece-9db4-c92851de5aa1,Rodriguez Ltd,Group,Netherlands,Serbia,2017-09-01
fa2abbf6-0612-417b-b073-996ba50391e6,Lewis-Walter,Inc,Liberia,Bosnia and Herzegovina,2020-07-25
90890bbd-23c8-43b6-a3e1-ee7854f9987d,Williams and Sons,and Sons,Swaziland,Bouvet Island (Bouvetoya),2007-12-14
be79ab39-0225-48ea-9b86-a0938d541ef5,Morris Inc,Ltd,Cape Verde,Brazil,2014-05-30
05d6ec49-2f19-451b-aa69-39534a06f08e,Williams Group,and Sons,El Salvador,Ethiopia,2015-06-08
73e572d6-4d45-460a-a232-38fb560a7ac1,Miller PLC,Group,Moldova,Israel,2013-02-24
e42af5c8-8879-4d55-b660-75c57b02dc77,Lee and Sons,Inc,Angola,Marshall Islands,2012-06-22
cd7d8abd-2ea9-4c9d-b7ff-959a38768a64,"Drake, Scott and Carpenter",Group,Oman,Norfolk Island,2013-05-03
eff31e05-4fc9-4042-bf3c-bd716ae2e7d2,"Moss, Ferguson and Clark",and Sons,Grenada,El Salvador,2005-09-30
5126305c-39c1-4ea2-b004-f11561a4fb2c,"Hayes, Hall and Chase",Inc,Estonia,Cambodia,2000-12-28
35d55066-2dc8-4cca-8d8d-2c6b3e2b1d7f,Jones-Smith,LLC,Tanzania,Mozambique,2016-05-01
cb35a13b-6567-4d27-a1d2-0e11553188c6,"Davis, Thompson and Wilson",Ltd,Paraguay,Czech Republic,2011-11-08
504a20f5-0dea-4016-a13b-6f6a6adb5663,Cisneros-Jackson,LLC,Niue,Lithuania,2017-01-26
64bafe79-d2b8-4e26-8958-49bfb1ed69a9,"Brown, Joseph and Walsh",PLC,Kuwait,Papua New Guinea,2008-02-22
d182c056-b448-435e-ac24-2a0312d220f0,"Olsen, Gilbert and Burgess",Ltd,Congo,New Caledonia,2011-05-14
086cfb2a-8ad8-4ca5-a140-d1bbc48cee66,Wise PLC,PLC,Cayman Islands,Grenada,2022-11-18
373b6632-94cf-4189-ae3a-b3fe736fbedf,Watson Inc,PLC,Philippines,Korea,2003-12-27
3a7bada9-4c07-4dae-8cb9-ff7c06ee52d2,Diaz-Chapman,Inc,Cameroon,Antigua and Barbuda,2024-06-15
3ee06159-ffa2-45e3-82d9-0fde5eb9d517,Hill-Russell,Ltd,France,Armenia,2006-03-20
94a99c2f-9d19-4085-abb7-3b7cf5454021,Bennett Group,PLC,Madagascar,Belarus,2012-02-15
597635f5-cac3-4606-8983-9c56a3ebafc2,Smith-Hall,Group,Ethiopia,Malawi,2024-02-02
4b68a0e6-a817-40f7-a984-fa327110d8ed,Brown Ltd,LLC,United States Virgin Islands,Monaco,2011-10-25
aae0e7c3-d72b-4fdd-a7a6-4512a4ab4212,"Watson, Foster and Cisneros",Inc,Ukraine,Chad,2005-11-04
62e970a7-f3f7-4cb2-8361-924d74384da9,Rodriguez LLC,Ltd,Austria,Niue,2013-06-07
6b50fb3c-4c7e-4bb1-ac86-e387a1b2e950,Lopez-Collins,Group,Paraguay,Tokelau,2010-12-12
81c35333-807d-4422-ab11-36ebec0e281b,"Espinoza, Johnson and Gomez",LLC,Myanmar,Ecuador,2003-01-27
d6a586e0-065e-4507-a7b6-93abf1285269,Evans-Moore,Inc,Kyrgyz Republic,Hungary,2017-07-19
a9aaff5a-8ce5-4ad5-b636-e6edff6f2177,"Mills, Smith and Williams",Ltd,Andorra,Germany,2017-05-24
7bf0076a-fa90-42f7-885c-0e3251718278,Brown-Brown,LLC,Ghana,Senegal,2018-06-11
7c86acf3-993a-488d-88ea-fef30e8a861f,"Mclaughlin, Gill and Barron",and Sons,Russian Federation,Somalia,2002-06-22
ca3d5082-58ad-4f41-9acf-d6fbd0143c04,Norton LLC,LLC,Saudi Arabia,Afghanistan,2017-04-07
d401d6c0-7b7e-4cbe-8358-eb2af394dda5,Williams-Griffin,and Sons,French Guiana,France,2002-01-23
b0cb1566-03c9-4c56-8c5f-2212253cf470,Norton Group,Inc,Australia,Israel,2000-12-25
6efa546d-8c57-4fb2-ab84-407936b95bae,Carter-Young,Ltd,Korea,Timor-Leste,2020-10-22
23724474-dc62-4ef1-9640-e19e5966a295,"Daniel, Carter and Barton",PLC,American Samoa,United Kingdom,2019-09-17
3bdf97ba-aba9-403b-974b-a9efc03de853,Dean Group,Ltd,Grenada,Croatia,2017-10-08
13ee712a-5d36-4eab-bac3-a4b9742f4250,Taylor-Fisher,PLC,Sweden,Micronesia,2012-05-28
cd91691e-dbd8-4568-8cf2-f81f0c71f1e7,"Edwards, Sullivan and Day",Group,Saint Vincent and the Grenadines,United States Virgin Islands,2020-10-30
d15d44cc-ee5a-449f-ba5e-1c49888f0e1a,Guzman-Wright,and Sons,Estonia,Czech Republic,2000-01-03
2ffc7169-8757-47e0-8b49-f3dc6560f770,Logan-White,and Sons,Macao,Bermuda,2005-03-12
e6abff8f-4977-41d5-b0c7-1c9abb390d37,Patrick PLC,and Sons,Congo,Egypt,2007-06-17
84202f50-f50f-42d1-839a-3793b6b417d1,"Mccall, Booth and Harmon",PLC,Sweden,Congo,2009-08-27
9621e5de-b1f2-4454-8abd-6d16d7f11364,"Edwards, Hall and Turner",and Sons,Lesotho,French Guiana,2004-10-12
8c09f596-7684-424e-b738-f93f8fc309ef,"Anderson, Castro and Collins",and Sons,Oman,Mauritania,2003-09-21
a2b40fad-481b-4a3b-8c96-3cfa6eb4ca30,Webb-Moran,LLC,Bulgaria,Tuvalu,2003-09-24
7a6464f3-bd44-4962-a30e-e9b4c87ce8f6,Lewis and Sons,Group,Slovakia (Slovak Republic),Lesotho,2007-09-02
c5fc371f-2e80-462c-8a20-6f1a0774c154,"Wood, Lewis and Flores",PLC,Costa Rica,Togo,2012-08-25
8dec6c2a-1286-4f60-af09-f31210cd0aee,House-Burton,Ltd,Norway,Saint Vincent and the Grenadines,2018-02-15
8fbd6405-4fd1-4db7-9dad-79437df95281,Mcclain Inc,PLC,Chad,India,2006-10-24
dd30f8b2-6c43-456d-a5e6-0bdab93b2a89,Cooper-Brown,PLC,Gibraltar,North Macedonia,2008-11-25
ce928c62-b87c-4258-800d-bf2e07492067,Patel Inc,PLC,Canada,Tanzania,2017-08-16
8d1f42e8-a22a-43cc-99ef-12cc5e4069d8,Wise-Brown,and Sons,Benin,New Zealand,2022-05-03
f302ce04-67af-4c62-ab4f-444e7dac4b8f,"Elliott, Hudson and Smith",Ltd,Bermuda,Gibraltar,2021-03-15
2faed8d4-e14f-4b95-8397-67be89c335f7,Randolph-Wyatt,LLC,Poland,Iceland,2021-10-31
ef0a489d-da40-439e-ae7b-d680155cab8a,Alvarado-Hendricks,Ltd,Montserrat,Gibraltar,2000-05-19
291b7b13-b998-45f0-bc8a-b2140811f50d,Lewis Inc,and Sons,Belize,Djibouti,2010-05-25
d9db6441-20a7-40be-bee2-42b36fc12a4b,"Williams, Crawford and Brown",Inc,Kenya,Malta,2005-03-02
823cd39b-a773-40bd-adea-0662f32c24f5,Allen and Sons,LLC,Saint Vincent and the Grenadines,Jordan,2017-05-03
5618a489-ca51-4a07-b421-9d0a220b0afd,Lara Inc,Inc,Thailand,Mongolia,2023-04-24
3524bbdd-ef86-4012-a1c1-c5ea95b4957c,Ferguson Ltd,Inc,New Zealand,Kuwait,2019-11-03
dc68288b-0ade-4f51-a765-d44c95210f62,Chapman Ltd,and Sons,Mali,Nigeria,2012-12-06
0949b60d-d344-4a35-ae57-5ffc24d4df2e,"Lee, Ramos and Moreno",PLC,Fiji,Mongolia,2017-12-21
8083047a-1970-46de-8b7f-359a59a7bc5c,Villarreal PLC,Ltd,Greenland,Iran,2020-08-06
7c3f2f6e-8957-4a72-b154-8e3c96e4fe4e,"Kerr, Merritt and Richards",LLC,Maldives,Bouvet Island (Bouvetoya),2018-02-21
0be68846-7ce4-4d8f-9a47-84e9df685de4,Jenkins-Anderson,PLC,Netherlands,Singapore,2012-09-25
a285ebb8-adb4-438c-b4b2-6195f6f32376,Mcneil-Smith,Group,Palau,Mauritius,2000-11-09
b6f72e8a-72cb-41a8-bc08-68ba126fc95b,Rivera-Thomas,Group,Kyrgyz Republic,Togo,2021-03-26
5273cb65-aeb7-49e4-9413-f6ef6b6b0bbf,"Lane, Lewis and Palmer",and Sons,India,Palestinian Territory,2008-03-17
a0918c80-8d3e-46da-b127-7160e6b776ba,"Patterson, Simpson and Mcdonald",Group,Algeria,Kiribati,2003-02-01
47d8445c-58a4-4d21-87ed-56f7633981b7,Watson-Trevino,Inc,El Salvador,Malawi,2015-08-19
5e5e9007-52ae-4205-abd6-e81b88a1788c,Goodman Group,PLC,Congo,Eritrea,2010-08-07
9c9a0853-ccc9-42c5-8f68-0f319ff53930,Young LLC,PLC,Singapore,Georgia,2015-08-18
04ea3b06-a3c0-4476-9ac8-116993e20fc0,Cox and Sons,Ltd,Kuwait,New Caledonia,2021-10-01
44203a5e-fb7e-4ea1-b88b-c129a8665bbf,Henderson-Thomas,Inc,Denmark,Gibraltar,2010-01-29
9c6e92a3-f23f-42e3-9e49-01c29215488d,Vazquez-Donovan,and Sons,Kuwait,Grenada,2013-03-27
925f4b1e-bee2-48a5-a270-c32d0bcb0c65,Padilla-Rivera,PLC,Guyana,Benin,2023-12-10
3c36858d-5dee-4102-90ef-2d0fea300d0d,White and Sons,Ltd,Cape Verde,Bouvet Island (Bouvetoya),2010-02-13
0e432ae1-b1c0-49c5-9503-b20c6a748854,Olson and Sons,LLC,Marshall Islands,Chile,2021-04-19
d243212c-3c32-4db0-9462-e5914e19995c,Williams-Drake,PLC,Philippines,Barbados,2003-04-21
7adc1b5d-7bfc-4f96-970a-9d46dd943d23,"Decker, Hernandez and Garcia",Ltd,Fiji,Mauritania,2018-05-06
fde9f9d1-60b4-4a89-8af0-3d75b8a9682d,"Tran, Hines and Hamilton",Ltd,Saint Barthelemy,Guinea-Bissau,2005-01-11
2ec399cb-ee78-4d6e-bb59-e8f1e40fc55d,Gilbert-Becker,Group,Anguilla,Guam,2008-05-16
503304d3-43d7-459c-8b2a-2cae7b5e8b07,Sanchez Inc,Group,Yemen,Malta,2004-12-11
1cb5c8c4-7e64-4451-b85e-07a38a127ada,"Morrison, Mills and Spencer",PLC,Vanuatu,North Macedonia,2023-09-18
ba1e1c3e-513e-4b2c-bca8-318b7a622c4b,"Hurley, Beck and Bender",PLC,Panama,Cameroon,2010-10-08
d04845ec-8a6a-469e-9fcb-31a0a30780ba,"George, Yang and Martin",PLC,Equatorial Guinea,Saint Kitts and Nevis,2021-11-27
dbc3b5f3-89a2-4889-ba2d-79a58d77ab9e,"Wilson, Oneill and Rush",LLC,Turks and Caicos Islands,North Macedonia,2012-05-28
9ffe98e2-9aa0-4fc3-80d9-6718ec609245,Ramos-Gray,LLC,Oman,Andorra,2017-09-18
a8fc3f0f-559a-4669-8401-85f2a12f6ea7,Cruz Inc,and Sons,Holy See (Vatican City State),Bulgaria,2015-10-08
a6204e91-1c6c-4b80-b873-3346bf091849,Willis LLC,LLC,Montserrat,Iran,2008-10-02
54bd4aa9-92c1-4926-bef8-5d0f0f19eedb,"Washington, Henderson and Crawford",and Sons,Iraq,Niger,2021-03-22
97d9778d-1e8e-4aa1-b9c5-12c85e58f7b3,"Browning, Davis and Hernandez",Inc,Brazil,Zambia,2012-12-24
be50e24a-c7e5-42a1-8d09-61cf168299bf,Jones Inc,Inc,Sudan,Romania,2001-07-26
aaa9276c-71ac-49a2-85fa-f09609aed49a,"Thompson, Moran and Chang",LLC,El Salvador,Isle of Man,2010-11-26
2688db24-8c64-45e9-b3d0-23a84234bf90,Alvarado-Dixon,LLC,Kuwait,Monaco,2023-12-01
216d7f8a-4793-477f-a612-2e9dbbc75b43,Neal-Henderson,Group,Antigua and Barbuda,Seychelles,2021-01-17
2d4894b1-f122-43a9-9be7-f8604ca193ab,Salinas Ltd,Group,Azerbaijan,Qatar,2007-12-19
9c795874-94d6-4ffb-b18c-d06f973ff917,Payne and Sons,Inc,Bahrain,United States of America,2000-03-07
e432d5d0-aa79-4357-8d8a-fef83696f0ed,"Bryant, Adams and Smith",LLC,Zimbabwe,Tajikistan,2014-06-21
0fecc32b-0a95-4dd2-a555-7f5fe5632ee6,"Noble, Tucker and Baker",PLC,Yemen,Italy,2018-09-22
cabb5c83-9952-49bc-be5d-9c64be82ff32,Reyes Inc,PLC,Malta,Niue,2017-01-28
b1d5d62b-86a8-4c8a-becf-2ed808e26092,Campbell PLC,Inc,Bolivia,Niger,2020-05-03
b7b8b4ca-0e7e-4cbe-b61b-2741c970abff,"Garcia, Brewer and Cooke",Ltd,Costa Rica,Malawi,2023-11-10
e4817bb2-cd35-4a22-9f13-7f382a47beba,Miller-Stewart,PLC,Lebanon,Somalia,2014-04-25
530867ec-21d3-4298-bf45-a485e52075d9,Schaefer Inc,and Sons,Sierra Leone,Iraq,2003-09-11
4c22ffb4-2d7c-4cfe-a9ed-222d2f800ce2,Haney-Hunt,Inc,Grenada,Luxembourg,2021-12-25
b43ddb51-1932-4be8-8523-a3689fe2db56,Cox-Sanchez,Inc,Ireland,Palestinian Territory,2021-02-18
72f476f6-adf2-4712-b08a-d68f46845db4,Anderson-Hamilton,Group,Belize,India,2006-08-12
66035350-d26a-4f63-a95b-6b054195f944,Mosley-Thornton,Group,Taiwan,Algeria,2021-01-15
abfc3020-70c6-4777-9804-05579a68c3ec,Nelson Ltd,LLC,Russian Federation,Sao Tome and Principe,2019-01-24
29fa40be-9574-4f84-a439-6d80c410692d,Edwards Ltd,Ltd,Bouvet Island (Bouvetoya),Pakistan,2013-08-25
7f0c912f-303c-4b96-a90c-441e98565c60,Lopez Inc,Group,Colombia,El Salvador,2005-11-26
9de74ef4-68ee-485c-bf26-58a090696cfe,Bush-Estrada,and Sons,Georgia,Guadeloupe,2003-06-04
74d69595-4046-4967-a6de-b8b68432eac3,Smith Ltd,Inc,Cote d'Ivoire,Kyrgyz Republic,2014-05-28
c8b2e093-45cf-4225-8751-017d77d386e1,"Tucker, Richards and Lucero",PLC,Saudi Arabia,Equatorial Guinea,2019-12-11
16f0b6cb-b9aa-40f2-9a07-f0916869905a,Gibson and Sons,Group,Greece,Gabon,2024-02-25
36096946-953d-4e08-9584-b8faf696b39a,James-Fields,PLC,Peru,Egypt,2001-06-19
1273fbea-fd25-46ce-b5e8-b0fec706c2ce,Garcia Inc,Inc,Saudi Arabia,Sri Lanka,2011-04-07
a41d9c8d-4324-414a-970d-565b092065b6,Ortiz-Lopez,Inc,Belgium,Cyprus,2022-05-14
80b395a7-9cba-4672-a9fa-4f2752ac94fd,Myers Group,and Sons,Eritrea,Pitcairn Islands,2020-09-12
6a1653ab-6b9d-4575-a452-5fe43a73dd3f,Moore and Sons,PLC,Bosnia and Herzegovina,French Polynesia,2023-10-19
812b939e-d559-4a84-a18d-60a93597bb5c,"Lindsey, Howard and Rangel",Group,Rwanda,Grenada,2012-01-09
a316f839-6a63-4d35-8c4e-30661310763b,Lara Group,Ltd,Hong Kong,Suriname,2014-10-14
b3a469ce-ea96-4ffa-9245-a07bb1f89be4,Rubio Group,Inc,Togo,Albania,2009-02-07
13563da8-5418-48d2-b853-497696964618,Reed-Lopez,Ltd,Myanmar,Andorra,2014-03-16
dc39ca71-fc52-49bc-b4ac-e4383c8a8806,Miller-Townsend,Ltd,Slovakia (Slovak Republic),Costa Rica,2014-06-16
1ae07f73-a2d0-4008-a182-6bf7b2f736ba,Ochoa-Bell,PLC,Mali,Greece,2007-09-08
658dcee6-e7ed-45cc-958a-75cd78a1c895,Martin-Davis,Group,Kuwait,Sri Lanka,2013-03-13
f02c019a-beb5-4e44-97b6-4bc327fd909e,Williams-Garcia,LLC,Angola,Poland,2004-01-18
d590a92d-ac8f-4027-9edd-b68ec674045b,"Simon, White and Harris",Inc,United States Virgin Islands,Guernsey,2004-03-23
fe07ea58-f80b-4cd5-8b8a-7a8a980941a3,Griffin-Thomas,Ltd,Portugal,Mexico,2014-03-10
bb03ca54-d0a6-4644-a3cf-d57291491e73,"Rangel, Robles and Shea",Inc,Namibia,Suriname,2016-10-15
90b77634-4eea-45dc-89c8-a9d9dfbba502,Johnson and Sons,LLC,Brunei Darussalam,Cuba,2003-06-18
