id,company_name,legal_form,legal_country,operational_country,opening_date
34c27ef9-627d-4571-8c20-fa2394469bd2,Glass-Santos,and Sons,Bermuda,Monaco,2015-12-18
c7399ea3-aafe-4aa9-87bf-919c803388cc,Miller-Smith,and Sons,Sudan,Vietnam,2008-04-30
74b59deb-4177-44d7-a4c7-faff34e377b7,"Pope, Fitzgerald and Lawrence",and Sons,Panama,South Georgia and the South Sandwich Islands,2023-02-25
7ef42ea0-c476-4667-8887-6f51fce0cba7,Gallegos-Black,LLC,Morocco,Bolivia,2024-01-10
65879789-e691-4c01-a5f3-f11688e58b0c,"White, Tanner and Guerrero",Ltd,Sweden,China,2001-12-03
21f31247-15bd-44e2-83fc-72c2e47d5f3d,Sutton-Griffin,and Sons,Chad,Tunisia,2016-03-25
54a02d3c-9102-4f2f-b364-5a9ab17d9d9c,"Green, Anthony and White",LLC,Sudan,Tunisia,2012-02-09
acca5883-0507-4b32-9280-0a77ef6c8eca,Anderson PLC,and Sons,Qatar,Qatar,2022-03-26
df5e04e9-d9ae-4b3b-afd8-903754b65c80,"Miller, Howard and Johnson",Inc,Tunisia,Qatar,2023-09-12
555ce5df-be01-47a4-9442-aec8a12e27e4,Fischer PLC,Ltd,Mozambique,Indonesia,2007-04-28
609e396c-50af-4eed-b7d6-8719de5e3ffc,Rodriguez-Perez,Inc,Christmas Island,Mayotte,2002-12-26
a7a7ceec-e289-4cfb-b977-eef9f75d072e,Gilbert Inc,LLC,Sao Tome and Principe,Antarctica (the territory South of 60 deg S),2024-04-19
818d1977-7da2-4b6c-9cb6-6c24a8f5fe0b,"Holmes, Marshall and Palmer",Group,Romania,Paraguay,2023-05-24
67b9dfae-811f-4765-8db2-26adaa143c6d,Harding PLC,and Sons,Reunion,Cayman Islands,2001-02-01
bab1df6e-9f1a-4cac-96c9-05c638415184,Austin-Tucker,and Sons,British Virgin Islands,Tanzania,2000-02-09
a079a2ec-1a8a-423f-9c14-74687f2b9d2b,Garcia and Sons,Ltd,Turks and Caicos Islands,Ethiopia,2013-09-29
ba226b1b-7eeb-427d-ab07-5757c3539ef6,Clark-Howard,Group,Rwanda,Denmark,2024-06-02
5b39490f-1b22-4090-80c3-4cfaff4a3fd6,Riddle Ltd,and Sons,Turks and Caicos Islands,United States Virgin Islands,2000-01-23
b88ea8d8-85af-4538-afea-2a444c85f8cb,"Arnold, Ibarra and Brock",and Sons,Faroe Islands,Luxembourg,2010-08-28
de74779f-db6a-4b3f-92dd-e282171a0674,"Huff, Hall and Aguirre",Ltd,Lithuania,China,2011-07-06
8482204b-9016-4d2e-8132-d75e6d105d88,Bush PLC,and Sons,Qatar,Cape Verde,2005-12-01
eeecc233-8d7c-48a7-aad0-f0098479c196,"Robertson, Pope and Bishop",Ltd,Sweden,Guam,2010-08-09
4d09ec91-9d6e-453b-81fe-59a13e9e8caa,Pacheco-Flores,Ltd,Yemen,Mauritius,2003-01-11
4daa15de-fd76-4d4c-8fdb-26aa1a98b457,Fitzpatrick and Sons,and Sons,Norfolk Island,Congo,2006-04-25
676c3fac-303e-4e06-bc7c-b6314f12eec7,"Schaefer, Morris and Walton",Group,United Arab Emirates,Bulgaria,2013-12-16
4f81a004-e9a7-4910-8524-8c3d0ea53f93,Carlson-Cruz,LLC,Congo,Niger,2013-07-14
18eed585-2615-44a6-bf6d-d08203bfe8a9,"Stevens, Nguyen and Villarreal",Group,New Caledonia,Kuwait,2007-08-27
6b7476ff-3a2d-40d3-92a1-6ba0eaec06cb,Navarro-Smith,PLC,Armenia,Montserrat,2024-05-06
d93acf4e-21f8-47aa-af3e-54ea53fdd8bf,Chapman-Mclaughlin,Inc,Saudi Arabia,Bermuda,2005-08-10
340468a1-8529-4d82-b7a1-04ee06cb27c0,Avila-Gill,and Sons,Gambia,Niue,2012-03-15
8a474c13-4d26-4755-b0c1-fc15b9f51fc5,Cunningham Ltd,Ltd,Northern Mariana Islands,Saint Barthelemy,2017-09-18
544bcdf3-3efc-4266-a218-d5aed82e22ba,Vargas-Bailey,and Sons,United Arab Emirates,Northern Mariana Islands,2009-04-01
5fae4a50-87a3-4bfe-96be-94d52d95c8f0,Gomez Ltd,Ltd,Cameroon,Rwanda,2021-07-24
3739e3b5-9816-4fff-9a91-c3fc3af18293,Taylor-Taylor,LLC,Micronesia,Montenegro,2006-04-08
01a37541-db05-47ed-8b64-7c2e1e189c01,"Smith, Knight and Stewart",Ltd,Turkmenistan,Austria,2000-06-18
16dc3054-2216-426f-a1cf-80c6b9998d7c,Bender Inc,and Sons,Netherlands,Isle of Man,2007-05-01
2c6e591e-eeca-43b8-a822-166e975e5dde,"Wang, Maldonado and Mitchell",Group,Uruguay,India,2005-03-16
a58d8d80-089c-4cab-bb0c-68e015db7170,Lopez-Wang,and Sons,Moldova,Tanzania,2009-09-03
d3139e18-7b4b-4e81-9629-8ed7f815358e,"Moore, Russo and Jones",Ltd,Greenland,Korea,2011-01-31
657863e2-0aa0-442c-bc3b-cd6dc4b456cf,"Arnold, Simpson and Arnold",and Sons,Kenya,Jersey,2018-05-26
de828615-090f-468d-9435-94640d938a1e,"Solis, Murray and Grant",and Sons,Latvia,French Polynesia,2012-11-10
f19ebc8d-b95b-46e6-8cb1-fbe54bcc2f3e,Osborne Inc,LLC,Australia,Saint Barthelemy,2018-03-22
ba2b39a0-2166-4728-823d-fb0ad1096b57,Sullivan Ltd,Ltd,Eritrea,Hong Kong,2005-05-18
b6985848-0652-464d-a65f-f58d4dd147c4,"Brown, Sanchez and Lowe",Group,Botswana,Central African Republic,2021-08-13
46cb0417-8824-4afe-9ddc-c8e277471533,Hinton-Jones,Ltd,Austria,Argentina,2009-02-02
0f1e6ef5-2d6a-49ee-a8da-d802eec3b119,Wood-Harris,Ltd,Papua New Guinea,Bouvet Island (Bouvetoya),2010-07-14
c8b8ed6f-7046-4157-b2ae-947f43f61e99,Rodriguez-Bennett,and Sons,Congo,Philippines,2015-12-25
aa8934ba-012a-4f9c-9063-2c547142ff2c,Galloway Inc,Group,Russian Federation,India,2007-12-23
a2114680-64fd-4b6d-a931-8ad487031753,Love-Adkins,and Sons,Sierra Leone,Norfolk Island,2024-05-12
e78666d7-0dfc-4e23-b7f4-90cfab6718bc,"Gibson, Clarke and Smith",and Sons,Slovakia (Slovak Republic),Somalia,2006-11-03
6033d373-70f0-47cc-99a0-a1a5fc33376c,Barrera PLC,Ltd,Cote d'Ivoire,Denmark,2010-04-27
03a4ac91-620a-4c81-ab25-95968861f725,"Jimenez, Wagner and Liu",Ltd,Samoa,American Samoa,2017-02-14
5af42405-e96c-4cdf-a8e3-3767c30cd4de,Nichols Group,PLC,Hong Kong,Cote d'Ivoire,2005-12-05
dc2b224f-ee55-4cb4-bd75-ee295b05049a,Ward-Brown,Ltd,Congo,Lesotho,2001-12-28
aa5dbfed-2c11-4b0d-bc1a-c8dfe525f9c5,Riley LLC,Ltd,Belarus,Brunei Darussalam,2006-07-21
fb1213fd-8df3-40ec-97d2-33d3be6380ed,Smith-Estrada,Inc,Trinidad and Tobago,Rwanda,2012-04-14
31818b0b-9e5a-456e-b765-95dc34fc9904,Jackson LLC,PLC,Japan,Burkina Faso,2019-05-09
264435aa-5e29-43b5-bf86-d9805312babc,"Morgan, Fuentes and Walker",and Sons,China,Cocos (Keeling) Islands,2023-05-17
0a669f22-0dc5-43bf-b74a-a964708274ba,"King, Thompson and Tate",LLC,Ireland,Guam,2008-04-23
48f4de87-dab2-486b-93c6-eee855f3a29d,Ward-Lopez,Ltd,Uzbekistan,French Guiana,2005-04-09
c80a3667-d20f-4dfe-9975-00dd71e40b1d,Cox and Sons,Ltd,Central African Republic,Lesotho,2018-10-26
18ca5022-3170-41ee-8e55-b972f1bb9879,Davis-Richardson,PLC,Israel,Cote d'Ivoire,2011-08-09
661bd596-dcfa-4357-8717-51d0b5c07b89,Lambert-Mcbride,Inc,Lesotho,Macao,2012-11-23
0e70e7b5-2a25-40d5-9b58-5fdf1206d96a,Jenkins-Lucero,Ltd,Russian Federation,Wallis and Futuna,2014-08-13
dcc7059a-0fb1-4387-bbe3-c6b8669f93b0,Silva-Trujillo,Ltd,Poland,Swaziland,2001-02-13
ee1b0e77-bb9a-4da5-8b6e-2fb864ddc783,"Roberts, Atkinson and Jenkins",PLC,Uzbekistan,Guinea-Bissau,2023-02-21
e71a5dfb-09cb-412b-82e2-3c5b3dbc8695,Garza-Reynolds,PLC,Albania,Faroe Islands,2020-02-17
6544a4f4-a20c-4ff2-924c-598cbc24ec3d,Clark-Thompson,Ltd,Montserrat,Bangladesh,2016-08-30
4c5546d0-9081-4d08-893b-cb1fcc53a413,"Montgomery, Wright and Navarro",Group,Uzbekistan,Lao People's Democratic Republic,2014-04-15
1d60c491-bcc1-45df-aa7d-b47cbca5f66b,Obrien-Young,Group,Austria,Nigeria,2012-01-28
005e1cde-405c-40f7-8409-1ab9e694f343,Lam-Hayes,and Sons,Myanmar,Slovakia (Slovak Republic),2014-01-04
0b342e62-0e34-4fb6-ac6e-94a7767a0904,Bowman-Merritt,and Sons,Saint Lucia,Brunei Darussalam,2009-11-23
d5308ab2-80d8-4ae1-8f5e-181fa1e883a0,"Mcgee, Bailey and Valencia",Ltd,British Virgin Islands,China,2018-04-10
fafaecc4-ef43-4ef7-9242-2d283f2c9be3,"Chavez, Fuller and Hendricks",and Sons,Puerto Rico,Falkland Islands (Malvinas),2013-02-24
b455b5c8-2397-47eb-a045-c165f77f7e67,Robinson-Johnson,and Sons,Israel,Namibia,2013-01-20
8ce0622c-4ad7-4c52-841c-e80c43ae511a,Reynolds-Jones,PLC,Serbia,Seychelles,2017-10-25
e2a16b44-0e47-438d-9789-515a4f3c453c,"Hawkins, Jenkins and Acosta",Inc,Guinea-Bissau,Cameroon,2013-08-28
58a633d5-8295-4566-95fe-6df84d1cd5be,Gordon-Scott,and Sons,Iceland,Equatorial Guinea,2005-02-05
09c6fc77-03a1-4e56-87fc-d213a5fc8196,"Huynh, Palmer and Valentine",Ltd,India,Cook Islands,2002-06-30
10739664-c770-472c-ac68-63b49d31324c,Donovan-Kaiser,Ltd,Ukraine,Algeria,2009-05-16
cade53ff-d37c-44ef-8c44-2a31cfc52383,"Sherman, Brandt and Pierce",Inc,Yemen,Jordan,2003-11-22
b486fa08-1f98-4ac4-81ab-d445e44916d4,Parrish-Gardner,Inc,New Caledonia,Montserrat,2002-11-27
a91b9b17-b54c-4a7d-a3cd-6b686ce0b9ac,"Heath, Duarte and Lopez",LLC,France,United States of America,2015-08-07
f7445185-6ba3-4bcd-b342-7287fa321c43,Orr PLC,and Sons,Cuba,Singapore,2019-01-23
329e98f8-6a59-4cec-aa99-a147e4f0e1e8,Hunter-White,PLC,Mayotte,Slovakia (Slovak Republic),2018-11-24
1f7ccfbd-bf49-498d-87e0-bd21f4ff3d70,Patton Group,Group,Togo,Canada,2001-08-05
46e9ffe1-db0c-4624-a4bd-66dd6214880e,Wang Group,Group,Ireland,India,2021-10-10
379b6be2-ecd7-4117-b7ed-25b7bcba5e3b,Conrad Inc,and Sons,Barbados,Guinea-Bissau,2000-11-30
4f290a24-bd20-4d43-a6af-f2cc168653fe,Williams PLC,LLC,Turkey,Peru,2009-01-26
2234c0a0-36a9-409e-894b-e8fe7771c469,"Porter, Smith and Duran",and Sons,Niger,Saint Pierre and Miquelon,2015-07-02
ef4cd421-dbea-4c68-8f9d-2178af67c020,"Vincent, Riddle and Graves",LLC,Russian Federation,Svalbard & Jan Mayen Islands,2010-08-25
170b1071-30b6-475d-9a2d-ccb9d7655286,Scott Inc,Ltd,Western Sahara,Aruba,2022-08-17
f73d8c12-d601-4bbd-b656-77b4b799c6ae,Scott and Sons,Ltd,Syrian Arab Republic,United States of America,2000-03-01
cc3c5fa6-46d2-4faa-b461-a7f69d76b9e1,Fuentes Group,Inc,Malta,Serbia,2013-05-20
8c8d9bba-f75f-41af-beec-bce28652028e,Taylor-Jones,Ltd,Thailand,Chile,2023-11-18
416bec5b-34b7-4dc5-8036-77e3a687a365,Herrera-Kramer,PLC,Bahrain,Montserrat,2008-02-27
1ba70901-7086-405f-8419-55391348201f,"Vega, Macdonald and Stone",LLC,El Salvador,Pitcairn Islands,2005-05-14
a171f652-9f1c-4692-b89b-5e1840d857f9,"Collins, Bolton and Cain",Group,Martinique,Korea,2023-01-16
da75299b-1a1b-4d35-9949-05894a3c9c1a,"Brown, Morrow and Strickland",Ltd,Seychelles,Niger,2018-03-25
05212318-2edf-4f26-a2f0-a7e6bd3d8799,Perez Inc,Inc,Palestinian Territory,Jordan,2017-01-15
f10642c3-5b82-467f-99fd-a2c3e0274d12,Baker Inc,PLC,Papua New Guinea,Seychelles,2018-09-12
0595e5e9-5c72-4199-bfac-20f13cd5916c,Thomas-Moon,LLC,American Samoa,Belize,2010-03-10
3454d760-3449-4f9a-ba70-c51a2ceefac4,Duncan-Hendrix,Ltd,Saint Martin,Kazakhstan,2007-10-29
fbec0ce4-ecb8-44a8-8b11-7f37d9640f32,Rodriguez and Sons,Inc,Tanzania,Kyrgyz Republic,2019-07-14
660ad7d8-d9bf-4b37-871f-d4f6b0d608e9,"Peck, Edwards and Dean",PLC,Algeria,Cameroon,2023-03-09
e426fb07-6476-469d-a932-42b17e8d226a,Sanders PLC,and Sons,Tonga,United States Minor Outlying Islands,2012-04-08
cf3e8d10-8d8e-4425-828b-a239a94ed486,Mullins Ltd,Inc,Bhutan,Saint Lucia,2019-03-07
ff4a10bf-b5bd-4efc-abbc-91a49f64565a,Gutierrez-Foster,and Sons,Dominica,Guatemala,2016-10-16
00eeabb7-39d6-4725-9aa1-037e75e16783,Rose Ltd,Inc,Australia,Marshall Islands,2018-04-18
4538adb6-ce37-485e-ac46-b2a21be40e25,Riley and Sons,Group,South Africa,Palau,2022-10-16
f6d0c601-8e68-49e4-a473-f01cbe29b154,Stone Inc,Group,Maldives,North Macedonia,2016-01-29
01a378fd-902d-40ec-a82a-ec41610c8455,Smith-White,LLC,Andorra,Mayotte,2003-06-13
ee4d10c3-360e-4c84-8aba-be894c3e5706,Duran PLC,LLC,Cameroon,Serbia,2020-05-02
c053ea09-48a8-4efd-8dde-9f547a37b895,"Smith, Barnes and Cook",PLC,Nicaragua,Nepal,2020-04-20
32310f46-cb4e-4fac-8c10-f9b3ba20fdc6,"Wilson, Wallace and Johnson",PLC,Armenia,Eritrea,2000-08-10
cedcda8b-64ac-4166-935d-a2db51970bba,Odom PLC,LLC,Singapore,Mexico,2021-05-02
37bb62fd-4c81-4d9d-91db-2dbfb50e20fb,"Porter, Rogers and Young",Ltd,Isle of Man,Puerto Rico,2017-05-02
7f7d9ce3-4944-49b6-94b9-5c64d43b2411,"Stone, Mendez and Charles",Inc,Liechtenstein,Suriname,2011-06-20
195f0dab-69cd-4ddd-b559-bb6758b043bd,Erickson Ltd,Group,Belize,Azerbaijan,2021-12-06
a2e2eab1-3299-48fe-9797-b9f8f923fabd,Mcbride Inc,PLC,Kyrgyz Republic,Turkmenistan,2018-07-28
8c00a5d4-f877-4f36-b9f6-d8e0ee4cc178,Hoffman-Moore,Ltd,Hungary,Bahamas,2003-02-13
2bf04f3c-2d94-481f-9ac8-fd8dcc155242,"Martin, Owens and Summers",and Sons,British Indian Ocean Territory (Chagos Archipelago),New Caledonia,2010-10-05
70207cad-3dfb-4e17-a05c-a7285ace3070,Carey LLC,PLC,Saint Barthelemy,Faroe Islands,2012-11-28
0b9e7347-3fa4-4775-bce3-410efee81ef4,"Lewis, Knox and Jones",PLC,Vanuatu,Guam,2014-08-14
055199a6-c3de-4124-b313-148548c54796,"Harrington, Gilmore and Kidd",and Sons,San Marino,Bolivia,2004-05-05
b2671dcb-da81-4a6c-a048-17a8022e77ed,"Berger, Brown and Morgan",Inc,Nigeria,Lao People's Democratic Republic,2014-09-15
27adab71-389c-48e7-9de6-5315bc7ced46,"Brown, Beck and Hansen",Inc,Swaziland,Saudi Arabia,2022-01-06
8973ccf8-ce45-46bf-95c3-8ccc7b8d8b3f,Henson-Taylor,PLC,Liechtenstein,Brunei Darussalam,2015-06-01
7983151f-232b-4e6a-b397-fea1abf515b9,Wolfe-Church,Ltd,Montserrat,Comoros,2013-03-13
498e3b53-a1c7-4009-ba9f-3250d8844773,Johnson-Fowler,LLC,Swaziland,New Zealand,2022-10-27
dc046f74-d791-4341-9efc-d079818c9f7d,Burke-Lee,LLC,Grenada,Yemen,2003-06-28
32c4bafe-6ee8-4d3d-b5d9-efa115b6738e,Williams LLC,PLC,New Zealand,American Samoa,2003-04-30
d808da20-5969-4f4a-91b4-78f703936774,Moore and Sons,LLC,Canada,Seychelles,2002-08-05
62a88094-d91d-4b86-a6e5-6a5cfd6c1561,"Hansen, Chandler and Smith",and Sons,Belize,Philippines,2011-01-18
48b66e73-0a1d-4f0e-9134-aaa072e29bc8,Soto Ltd,and Sons,Djibouti,Korea,2021-02-02
dbf71777-152c-4057-85aa-ec5cf19e40a3,Braun-Kelly,Inc,Micronesia,Cocos (Keeling) Islands,2019-02-06
362b44ba-85b6-491f-bdfe-58df50dacb04,Gutierrez-Lewis,PLC,Italy,Cyprus,2007-03-28
c3e40362-520a-4cfa-a3ed-bf3497c6992b,Jones-Sanchez,Inc,El Salvador,Ethiopia,2007-10-03
05d2af1f-79a2-46f2-9247-daccac220e86,Nguyen-Ingram,LLC,Mauritania,Morocco,2010-07-17
a8ccba5b-3f45-40e3-ba43-19d97ddcc6c5,Lawson Group,PLC,Qatar,Guyana,2024-05-23
eeeb0431-88e1-49b6-8c47-12e2d3a261af,"Andrade, Knapp and Kim",LLC,Zimbabwe,Russian Federation,2002-09-22
76517e8d-33af-4f8d-aa14-c743ca01b84b,"Franco, Mccarthy and Frazier",Group,Sri Lanka,Cook Islands,2002-10-20
67120877-25ae-4e68-9473-e4d1b00f5222,Hays Inc,LLC,Korea,Angola,2001-04-20
263b2f10-f963-4827-8b94-c712f69e7c13,Gonzalez and Sons,Ltd,Austria,Niue,2016-12-07
e98a1762-5d26-4394-8059-daba1ecf203a,Wilson-Kim,and Sons,Tunisia,Costa Rica,2005-01-03
ed511727-bbcf-48f0-9b39-f12214876124,Fisher Group,and Sons,Tajikistan,Sudan,2006-06-21
178d699c-e79d-4039-8762-ea4f1400afc1,Butler-Reyes,Ltd,Algeria,Djibouti,2002-11-05
9fef3e10-f0a1-4c27-995d-282e2bf97e89,Singleton-Harmon,PLC,Bulgaria,Djibouti,2018-05-13
c9cc489d-4a27-4e39-bf17-eb524865a3fb,"Ramsey, Villarreal and Wright",LLC,China,Belize,2020-05-09
e5480ad0-3e2c-4e86-9ceb-b9698cbef840,West Group,and Sons,Sierra Leone,Saint Pierre and Miquelon,2017-04-01
f4505249-be87-4211-bd38-5a1ab801c671,Ray LLC,and Sons,Russian Federation,Australia,2014-10-10
8f1185c1-edfc-4d21-a2b8-4ad3519e1dd6,Case Group,and Sons,Sweden,Myanmar,2011-01-03
5f2f9103-26d3-4ec8-9c33-c886f7567582,"Morrison, Rollins and Santos",Group,Barbados,Malaysia,2021-09-12
4bd00ea2-a9a2-4499-99ea-07e1c038decd,Clements-Hendricks,Ltd,Guadeloupe,Sudan,2005-01-21
9820d73c-cfb1-4475-8e85-eb12fe8de46a,Meyer Inc,PLC,Puerto Rico,Bulgaria,2009-10-01
0a4add3e-9d1e-42c0-aec8-1254788d5726,"Warren, Singh and Mitchell",Ltd,Maldives,Cocos (Keeling) Islands,2003-04-17
c6c636a3-ee66-46e1-8238-4f0fc7a90065,Goodman Group,Inc,Montenegro,Korea,2002-08-18
5bb0cf6d-379e-418e-bed9-2bf9678f9ab7,"Riggs, Jacobs and Cruz",LLC,Turks and Caicos Islands,Gabon,2001-05-24
b735a1b3-ef97-4bc6-bb80-b55390fbf613,Hess-Schmidt,PLC,Niue,Zimbabwe,2005-05-26
5467599d-863c-48e2-9bfb-da4c3fbf0a36,"Cunningham, White and Davis",Inc,Montserrat,Cook Islands,2023-07-15
cc184a6f-11cd-4e8a-9852-2aceb1d895fa,Davis-Rose,LLC,Venezuela,Central African Republic,2007-05-01
1675d9ec-d854-447c-8e01-831f9a7cda04,Greer-Lee,LLC,Morocco,Denmark,2016-08-04
3ebaaeef-bb91-4a30-85c0-4b6796dae03d,"Burton, Kerr and Fox",and Sons,Syrian Arab Republic,Jersey,2020-12-17
ba339e05-94f6-4cd7-88c1-354ad21af067,Yang LLC,Ltd,Saint Kitts and Nevis,Madagascar,2005-06-11
ec48dd60-1420-4524-a8e8-0c6933119047,"Neal, Cordova and Escobar",and Sons,French Guiana,Qatar,2006-04-18
c022fb2a-a9cd-4c24-933c-3532a4e45a5c,Nicholson-Barrera,LLC,Cocos (Keeling) Islands,Afghanistan,2019-02-10
f08ccce6-91f1-4f2e-9a3c-d63f3082e7e3,Reid LLC,Group,Comoros,Lesotho,2016-09-06
a5ac158c-dfd8-4d3a-bf6e-bf76f1f5d544,Johnson Inc,Inc,Reunion,Iraq,2004-01-28
b01eac21-ac71-42c9-9f7e-18e96034cbf0,Miller-Johnson,LLC,British Virgin Islands,British Virgin Islands,2021-05-02
f227c20e-dc13-4b6c-b66b-fe281930d9f8,Green and Sons,PLC,Swaziland,Australia,2013-12-27
3c121f0a-c910-47f7-9787-3253ea04859b,Jones and Sons,and Sons,Panama,Botswana,2007-11-02
17a21653-c7c5-4618-b89d-d41bbdbc21c2,"Fernandez, Harrell and Murphy",LLC,Turks and Caicos Islands,Palestinian Territory,2005-04-02
8dc8e6cd-fb18-4cd3-b4ba-dae416217390,Hanson-Andrews,LLC,Indonesia,British Indian Ocean Territory (Chagos Archipelago),2018-12-19
2091e2c0-bde3-4b1a-88ee-507fa5c530d1,"Cain, Morse and Smith",Inc,Angola,Nepal,2023-10-17
1a9e05f3-cd0f-44f3-b2e6-2f3cda947440,Johnson Inc,LLC,San Marino,Dominican Republic,2001-10-09
0d79aa02-1f9e-4fa2-9d72-88934d14ed31,Sheppard-Chen,Inc,Algeria,British Virgin Islands,2020-03-23
27fa0605-0c3c-4003-8d15-b742fbfbd7df,Webb-Boyer,Group,Mali,Argentina,2004-09-05
c9d64939-0e44-4687-9ee6-629a5a4d2b21,"Owens, Macdonald and Rios",Ltd,Italy,South Georgia and the South Sandwich Islands,2007-12-30
51e1dc1c-e889-4c62-a107-e0504508a695,Shannon-Holden,Inc,Mayotte,Turkmenistan,2012-11-27
9ef6d851-7672-4bd4-8f8e-f61574ae7ae0,"Weaver, Bishop and Cunningham",Group,Reunion,Papua New Guinea,2015-05-19
f8a29975-1d31-4f3b-9462-338c3c208802,Hill Group,LLC,New Caledonia,Saint Vincent and the Grenadines,2016-10-26
f7ea947b-81f0-4059-9fd5-08825545d2ff,Humphrey-Russell,Ltd,Myanmar,Hong Kong,2006-05-16
d403ccdc-c79a-495f-8e8a-4097aebee68a,Jones Inc,Inc,Uganda,Serbia,2017-10-09
1e234bcc-0177-4944-965a-074ed76c7cef,Marquez Group,Inc,Qatar,Portugal,2014-09-19
1e38f48a-8d8e-4236-bad0-a59fc19e121d,Ramirez-Singh,and Sons,Mali,Turks and Caicos Islands,2004-12-13
e5051af0-e301-44e1-9a82-018229b608b2,Newton-Anderson,Inc,Qatar,Guinea-Bissau,2019-07-17
3db1c027-6766-44e0-8f6d-6bf33869303d,Sanchez-Kim,LLC,Malaysia,Saint Helena,2009-07-02
afdc9776-6daa-41c1-b5b8-65dcd0f27443,Mcclain-Mills,Ltd,Madagascar,Malta,2010-12-14
952213ff-eb60-4850-859e-2561cd9543db,"Thomas, Bartlett and Stewart",Inc,Spain,Latvia,2018-03-05
7815b29e-95ae-4363-90b2-316d3209cfde,"Suarez, Clark and Richards",Group,Bulgaria,Palestinian Territory,2012-07-23
1d90896d-ff5f-4a8d-a548-db41285fa799,Henderson PLC,Inc,Jordan,Taiwan,2007-11-21
02687d2a-b1be-433b-8bbc-c22e20b493ae,"Richard, Smith and Alexander",and Sons,Sierra Leone,French Guiana,2000-05-16
bd0cb73c-7baf-40a6-a9f2-37ec62c7aed7,Gamble Ltd,Group,Niger,Western Sahara,2010-10-08
8cd39bda-8af6-495f-bee5-241f9ce6a44f,"Greene, Meyer and Noble",PLC,Comoros,Svalbard & Jan Mayen Islands,2005-07-16
b56ead6f-eabd-4bf5-ae5b-8a760cc0de0d,Franklin Ltd,PLC,Pakistan,Dominica,2007-04-15
47a3b753-214e-41c8-a470-dda9e885d7f7,"Nichols, Anderson and Lopez",PLC,Syrian Arab Republic,Holy See (Vatican City State),2016-10-25
56e0a38a-f758-40c8-bd77-4df4299f98cc,Robertson Group,Ltd,Tunisia,Jersey,2023-10-17
c8ad14b2-ced5-4167-a226-c9b3e1bbcb05,"Kent, Estrada and Clayton",PLC,Norway,Kazakhstan,2003-11-28
206bca29-46fc-44d6-841a-aec4da938806,Flores Group,Group,Palau,Vietnam,2001-11-07
4e81a91b-e606-4ff4-9ddf-dbd4301d33ec,"Thompson, Gray and Allen",Ltd,Syrian Arab Republic,Bahrain,2019-09-10
0e0f07f6-5b92-44fb-9923-ca13720a0e05,Carter LLC,LLC,Togo,Denmark,2002-09-01
2cc495c6-a4fa-49aa-a8b4-34b0e7d75e4c,Ortiz Group,Group,Namibia,Philippines,2024-02-16
5108a673-355e-46de-8717-f8da1fd546ae,"Castillo, Rodriguez and Meyer",and Sons,Netherlands Antilles,Bosnia and Herzegovina,2012-02-13
2c6bdbe6-ce20-4841-9178-720111844786,Johnston-Davis,Group,Netherlands,North Macedonia,2006-08-13
b8d036da-14ef-4411-8a49-76bca0bba0ac,Pierce Inc,Inc,Canada,France,2020-09-10
9187ad1c-20a4-4777-b86e-9d6222cf7525,Mason-Oliver,Inc,Bahrain,Uzbekistan,2003-03-09
485d97ee-fedc-4fd6-94da-6852973152cc,"Paul, Lawrence and Miller",PLC,Fiji,Gibraltar,2015-02-28
f38c5ecd-d57c-4e4e-aa56-f97ea8ce2cda,Melton PLC,Group,Bulgaria,Iraq,2014-02-21
fe5cd3e3-aad7-458d-99bd-4bcbe5f3f289,Schmidt and Sons,PLC,Vanuatu,Jordan,2001-09-14
3725ec57-2344-49fa-a918-51173e9aa291,Riggs Ltd,Group,Madagascar,Bolivia,2022-11-05
bff32ad2-de41-455c-90b2-11b42c9c69e1,"Brown, Mckay and Ho",LLC,Kiribati,Timor-Leste,2000-09-08
ef60bc40-614b-4516-9c45-fbd08fa0b422,Garcia PLC,LLC,Central African Republic,Guatemala,2022-02-03
d4fcd7a9-c0e8-4d2c-aade-b367ea5ca99d,Hernandez Group,Ltd,Bolivia,Burundi,2018-01-18
a9c40bd0-4890-46f7-9a78-080f5008e1eb,Jones-Moore,LLC,Faroe Islands,Lebanon,2010-07-07
3df9c171-8f81-45bb-b51e-eb18943aa8a9,"Hall, Yang and Ellis",PLC,Guam,Monaco,2014-07-04
7b6d3a61-9e31-451a-a821-b53258777f12,Stein-Davis,Inc,Dominica,Slovenia,2019-03-26
b6ace2bd-8d14-488b-8429-ce618324d089,"Hobbs, Lee and Cole",and Sons,Antarctica (the territory South of 60 deg S),Mauritania,2007-02-13
ff49c28d-0f37-4bd7-8c02-ed1321e472e1,Gibson-Estrada,Ltd,Paraguay,Gibraltar,2009-05-03
d60a1b41-9db0-4f5f-a1e0-b4292cd4ddb4,Hartman Ltd,PLC,El Salvador,Serbia,2010-04-06
521c7753-2d01-46dd-9d78-2b722bf67088,Mack Group,and Sons,Qatar,Namibia,2018-07-08
2ce1d1da-bb3a-4aa4-b5df-f9b53a02d4e1,Vaughn Inc,Ltd,Bulgaria,Japan,2023-08-11
1afcfa36-1584-4eba-8aba-686b5e6341c1,Schwartz-Duncan,Inc,Malawi,Haiti,2010-02-17
6dedc333-bd1e-41a9-9d1f-b96a3e8877ed,"Smith, Gardner and Rowe",and Sons,Somalia,Benin,2024-04-26
