entity_id,company_id,percentage
08620672-bdf4-410e-8378-7e748b20a907,6115583b-d3e6-4e22-a3f4-6339dd2f86cc,0.52
0b2bc7a2-31d6-4241-9a1f-8bfd36905a86,770124c7-8ba3-4312-be70-e08f1b70eca2,0.03
41fe5b55-b08f-454c-b0d0-689a6e926e38,d1eb2fad-2d6c-410f-884d-f964e9935ba3,0.3
f6f98941-a905-488e-9330-b25ec89c7515,7b60607e-2cd7-452f-b079-b6d946cde41e,0.26
463b0f0b-9b5c-4f6d-9f60-2cdf8225f1f1,aee15e8d-a0e2-4ea2-92a3-9b598adfa2c1,0.19
4b7cd916-393d-41e6-b063-b408451eb7a6,8797ddb8-87c5-442a-ad4b-102c3f74da32,0.26
2689bd15-959f-4444-9018-c7c1ae9384da,603f8f22-713f-40ef-beac-683ba66d8ccd,0.02
ee1a4755-9bfa-4cdc-869e-863d3871696d,86db0188-2bb1-46f4-815a-04f74be679d6,0.06
8c093dbd-4539-4fc6-8246-bda01824188c,ed254a70-b515-46f3-8b51-72d992834855,0.01
bb991506-40bb-4c3b-869a-620fb2dd24cf,42c8eabb-b0ab-4fc7-a5cf-c206104a3eff,0.48
5c992698-652a-4d61-aa73-6e16c66c108b,21cc7257-feae-403b-a73d-5ba77d7b4682,0.34
bc952312-61c1-47e0-b51e-3b463c020a68,4a95ffb3-8f59-4e9a-9c4f-255e690ce465,0.04
03134d9d-c531-49be-a43a-c5e6ba175c16,5a18e6c8-7915-4fab-b8dc-524238c7dff4,0.26
05ec88d3-a4f0-497a-ba56-471eebfd5771,e6e32977-d858-430c-91d1-c9da993e0e4e,0.49
ce0b1238-05b0-4720-84cf-4841eca51962,b3abe0f6-b884-4507-968f-7bb8aa20e590,0.15
abe0dadb-d47f-4117-a7bb-b27d144ba0f7,5aba6989-4eea-48ec-a79d-bbaaff741e1f,0.16
90193da5-7b4f-4cbb-8f1a-88372b250298,7fa94ea9-4067-4f19-bf71-e40fc75df95e,0.69
d30597dc-374d-433b-87d1-9e2b816cfd9a,8fa34cef-6c70-482b-88dd-47428ed5ae1e,0.2
5d97dba7-d087-4ddc-a2be-2ffa4e862f7b,99e0938d-337e-464b-a527-714375ab4599,0.3
170c72eb-2667-4ca3-bbcf-e4d5607a3558,a5452200-13d0-439b-b628-fcc67b4c5724,0.51
ce5c14a2-c034-4236-8909-df4f54b3676d,5f16402d-44cb-475d-9b14-a33e702c9dd4,0.84
ebbd8287-67d3-44b6-ba42-fc786bc9db1b,eda67193-cc5f-4928-bb14-541cd1ea86c6,0.33
57d6f5d0-6dc2-41b9-81f7-ebbff8f95faf,07e8c6ea-0ac3-4bcc-a6d2-915483a6df06,0.84
b5cbd57a-fbe3-47c3-a23b-dd55762db20b,85396318-43b9-4245-84b7-a2ec7b548bd9,0.69
c98573a3-68a2-47ed-97b3-fde2450a3cda,83a0b820-910c-40e0-8713-0ae7395659f1,0.89
e162e3be-efeb-4b05-b36e-e1ea3f459211,bebc186b-37e5-4afd-86fe-d009d6c5e3dd,0.89
3d8c01ed-2671-4c8e-aa49-e0b538c698e7,bff32ad2-de41-455c-90b2-11b42c9c69e1,0.0
9a52efdf-a6ea-4380-98c6-5fdaec9ef23b,242b83fc-3996-48c6-adfc-519b62c517ef,0.15
799923fd-90a0-4dae-b98f-a3e08912aa9a,41e1c4c8-7eb3-400c-9118-806c92b76c3d,0.61
9352d03c-feb5-493c-8d9a-bc7c05c807cd,5bb53adc-e71a-4370-945b-972789dd53ba,0.03
b0664c0c-5dd6-4867-9c15-82305519044b,1834cd21-d446-4e76-97cd-6ac48311bea9,0.45
a945a0a8-0505-442c-9795-30fcec412831,dd30f8b2-6c43-456d-a5e6-0bdab93b2a89,0.01
4bcf4b9e-56b4-46df-af1b-2bb1ecc37e46,01be8b16-2110-4a89-867f-58f12e0e4eb1,0.27
226b78be-663a-42a5-bec8-b40c5fad7a5f,c3be2175-a917-416a-a81f-7b638abfcdd8,0.14
353179f3-a2ce-49e0-b710-55009d66abce,5b206f45-8476-4f9a-b2a5-0f30c9042411,0.01
1475128e-1a5a-4cb0-85e9-2adfe40f0cf4,a50ac109-282c-4cc5-939d-6ece84161ce4,0.12
03039b28-cdbc-4de4-b426-4712399cf7fa,bf6fd6cc-1fa8-440c-a29e-28b88ffcaa8c,0.04
00df84e8-b815-44e3-9188-9283d48f2a00,1dc12be4-2617-4ec7-a0d6-c73970726594,0.82
1aecf7a8-ecc9-4bf4-b8e7-fe777a14103a,563e76c1-5946-41f0-9e03-152c5bc6a7d1,0.03
ce47a874-18e3-4ae1-b3a4-b25034a41444,48b85e8f-62ed-45a0-97af-186600c51300,0.15
00d828c8-4ee4-4c2d-b7bd-89fc2ba97dda,12937bc8-cfad-4c97-ba61-6a51c4981d59,0.66
f6e751ea-6da9-4841-be05-fc2cc8a95654,98215e78-1c2d-48f4-8682-8c42cf4dc706,0.02
4f57bd1a-43eb-4950-a6c1-2d0337c77430,ab9ed532-22db-42c0-8877-ac1399c71375,0.08
da41650a-3121-4361-86e4-4da3e770367d,50da68ff-1d66-4323-b6f4-0e17a26f0ac7,0.08
556d9630-009e-42c2-b872-4014c4ae0f32,0fc66b6e-3245-4cdd-8152-077620b9d0f2,0.01
66035350-d26a-4f63-a95b-6b054195f944,b2650dc4-9fea-4d3e-a320-9575f35900e9,0.01
65e763f9-63a0-4643-bd70-ed09b9335601,31bc5d2a-ba35-4390-8c4b-af9972ac9936,0.16
79bd01da-7f5c-4b4d-aea2-45f5aa2bc4ab,2dbce618-dd69-4b0b-bd46-e8449b3fb302,0.44
58f1c449-db71-4ef9-892a-7992b5019492,1b9c4a47-7697-40da-a63e-3c5a624f708b,0.07
45a456d1-0675-4733-ab93-3214e0e97c46,f0a1c12e-5efc-4f90-bd04-a09e2ebfbc7c,0.01
ac4b4fdd-a451-4e34-a0f4-e383abc8f83d,6f56e5d7-a5da-4189-a89f-72e3d0692b56,0.17
5e53e39b-e155-4ba7-be98-1a21cfea2536,0787f3c8-f9df-4fe2-ad85-7ba2b106baa5,0.71
907696b0-f0be-42b2-b3ac-8c818d0562db,b3e2d04f-765c-40a3-9656-bf2f74aaa91b,0.13
20eff7bd-b325-4eb2-be3f-4ec3b32770dd,8a61b878-4b22-4d1f-b364-fc8170d0440c,0.87
ec254b70-4854-4921-9132-f2cb3cbd790a,8b047a2c-1a42-43cb-b41a-34a4ed173c02,0.02
1703d304-b6f6-4950-bf1a-d3f37013f871,1398d24e-ab7a-426f-bacf-c9c0aa5a5b4a,0.39
76d365ad-f248-4f67-9701-425d386785f7,cb7da651-cb73-412b-bf38-39719ad5dbac,0.01
82acdd96-4a19-4e74-9820-d985937d7665,fac5e3eb-132b-48ea-971e-a7ebc34e9e25,0.02
7a5aad8a-89af-4b22-82fd-94196b763add,9857cf3c-1151-464e-9240-496b40a81dae,0.86
77b1d76f-5010-4ac0-8eef-9f575a6544c7,9ada7360-37c6-4ade-a9ba-7eaa2cd9f3a5,0.31
ac3ec7d7-e9bd-4e03-8ff0-e1a1e446567a,43125377-5d09-4878-8660-f7e6507c7508,0.99
227eae4f-15ce-44d0-a01a-3df7274868ef,cf735596-38a5-4fa8-9a49-1268950d231a,0.02
8793179a-a2d1-43f0-8847-d5aeea2416d7,3524bbdd-ef86-4012-a1c1-c5ea95b4957c,0.09
5a260417-fe65-493a-924b-23609f885dbf,8996b685-d5e3-4cbe-a86a-6636547e30df,0.5
975b1b1c-d3e9-4b87-992e-f4a8e9410b8d,f30c0e2e-f744-4302-8fd6-69ea9590fcd3,0.1
5e95635d-2f60-442a-bd70-506fa1b83f36,bf4f2af7-032a-465d-91d3-d77ead642aeb,0.84
4cf72368-bf18-437f-8326-5d0aa3193059,7b6f55c6-3018-4b5c-8624-7386a692be93,0.01
15ce4443-4d53-416d-972a-491dc8d09299,97923b10-8c8a-4884-90a9-5a8a29d0f4f3,0.91
247f7a19-ab88-4c71-b1ab-26ddeafdb8c7,a3c524e3-b73e-450c-b378-3161ef64842a,0.05
f9ed3e10-5924-404b-85bf-0396c45da3e2,0007733d-d11e-4a2a-9549-b8d473587d7c,0.19
2cc078c3-4281-4eaa-af96-3674a6612cb0,b4a2acc7-5033-45fb-8c57-607e1c64a1bd,0.02
a5220df2-2688-4d71-a841-7ff08a024e22,23bf4ee6-c9fb-4484-a599-fb7499d3a031,0.01
c092e196-afa9-48cb-83bc-3f1ed0c77ef4,8b9fb0a6-1700-4366-a288-47b83dd93502,0.18
393dad79-e6b0-4223-ae1d-54f964305a2c,a3830c94-3656-4f30-931e-478e4642a8f2,0.09
1198a511-83ce-43b0-aca0-3d9d55a4f85f,5396edc9-37bf-4288-8c7a-b1e65072b1d6,0.47
40bfc028-e03b-4f47-b3d6-781192487181,aeae9a76-027c-489f-82bc-3c737d4ff0d3,0.05
42e8e718-647b-4c43-a36a-142a0bdb0fce,364ef427-1487-4821-a32f-16f361a30814,0.16
88f29ea2-567d-43a7-81ce-97a0413ea091,0949b60d-d344-4a35-ae57-5ffc24d4df2e,0.11
77549927-7566-4708-9a5a-12340d7c3fa0,0ddf0c8d-d991-47f4-a7f3-48b9a672183d,0.18
3fcac24b-2842-4498-b898-63a5a3862301,a4a4a08e-50e6-4d69-8dc4-11d5cd04ac67,0.03
858ae8a0-9a31-4053-a57d-95a1b6f3ee2a,ce275f1d-2e77-44b6-a83e-77166a1ce150,0.02
7d2022c5-4883-4ead-8b89-1e3762467c91,b0cb1566-03c9-4c56-8c5f-2212253cf470,0.12
417324de-7fb5-42c6-809e-2cb44a257a6f,41bdc6ab-c8c0-435e-be40-c83a1c9c7903,0.87
211718cc-681e-47cc-a8ff-64d9c39053e1,e103b2b0-0d13-4e01-a2b3-5d3c72896b75,0.12
9b61370e-05fb-4098-9ac7-cac067b53b6d,52dbde9a-2798-4af7-904e-a80b09096980,0.01
eb2fc710-7ee2-4abe-a3db-149564b94d11,82acdd96-4a19-4e74-9820-d985937d7665,0.13
892e2bc6-e178-45e1-abd0-e8ef7e988ebc,2ea3fe19-c546-4c00-8e06-4d087a895477,0.97
1d88e0a2-6b6a-4b26-bf45-3bc88ec02100,40524129-67c1-411b-b040-c1a238396242,0.01
1260f4ef-b079-4773-b547-9e93c9cfb85f,99e3b11e-3962-4d38-b19c-000ce4f357c3,0.02
ddaa12f4-9ec8-4fed-9b66-bd225944258c,5b681af8-a823-4ade-8806-2dfeb884e89e,0.44
1f1cc679-79b2-4c1f-9bf5-ce3871aa9c59,90e21847-a5de-4784-b369-902580ade376,0.02
122fd45d-bd9a-438a-b83c-44d6e575b242,8c7fcfe2-c81b-4d8d-8388-4ae6278648ce,0.95
e4799788-6b47-411e-86fe-3e5455e84b1d,747aa8f1-d0f9-4c4d-8d67-67454b1d2c3c,0.07
73bfb625-e018-42f5-9457-07b311e399ba,33284f50-df28-4318-a852-ff785c6a5f64,0.01
0ee26a54-25cf-4d39-95d7-adb10642da2e,6029a3dc-b7c9-499d-88e5-0b653f5151eb,0.61
c0f587ea-963a-4262-beaf-2b0308277b7e,67b9dfae-811f-4765-8db2-26adaa143c6d,0.28
203d63fa-47fa-4cc3-b920-9028f223135b,cb7da651-cb73-412b-bf38-39719ad5dbac,0.68
862dd493-e6a5-4395-aa1f-a7de8c8ef501,25bca0e8-60db-4075-9636-78b4c0b8646a,0.2
288713b3-1190-4550-975a-1378dc7dee22,e02b9ef8-7220-4f68-97b0-0b621c196e02,0.7
f64418a9-f8af-401f-9642-06245b44790b,2c4f1b4f-b3ca-4617-9ea3-08d4aa2b1de5,0.18
a903e20d-b132-4b5f-8cfa-8c1856c79c2d,e28e4aa4-225a-41a0-a5b8-e9a8d474dc11,0.01
944b669e-9d01-420d-9c29-a00c698e84e9,d851fa46-cf91-4dc2-a3b1-1954e0e980a1,0.69
ba63b345-7d2b-429d-99a7-c22d5b3ffa97,ff023649-fdd4-4629-8eaf-c581051bbb7c,0.44
a314456a-f13b-4217-9d76-aeaa38abbd7e,d6bf3f2b-310f-40b5-be33-62f4aec1f3a1,0.57
bf790525-f8a8-4550-9ec6-cb65d7806b5b,4b79ced7-33ad-457e-a112-0a7c5d249c03,0.03
d3d47a0e-c7d6-48ec-96b1-86715cea3cc1,0a84b6dd-5ea6-41d0-8b33-19fc4c97e838,0.57
739d50dd-c0e7-436e-b087-7c1e0420c747,2aaf95cd-98f1-4ae5-9edc-7af6f81549a2,0.12
b2cf8f8d-54ea-491b-8e7a-e894dd8520d6,812b939e-d559-4a84-a18d-60a93597bb5c,0.09
50a8192f-d000-4313-adab-373b530152d4,9646fcce-57f6-4d67-958c-efe368da98fe,0.27
f5fa7f5a-1aed-4a82-8700-a242a08a7c3e,a4bfe90d-7e04-4b84-842d-590b6b2cc8cb,0.19
5ee79ede-9db2-47c8-a2fa-dcb4231fcfe1,70244b3a-5422-47ca-8003-ff5c744dc02d,0.17
dd05e8fb-3f41-40b1-b920-276529e3c010,6ab59863-5fd6-4128-9d24-08f4f556d282,0.0
0a810e08-6f62-4d66-a5b7-1be84d0ffa90,10b88917-f61c-4f05-b8e8-9385e545782e,0.18
cfefcb49-8bbc-47e4-8518-c7252a40e89a,34c69d9c-eea4-4f3d-944f-92b879957fb7,0.1
420f7d37-b1af-4d68-9cf8-c4ffa6a4588e,19cbabc9-0e29-4b2c-9419-89a688d3f41a,0.27
a007caab-2886-42e0-b133-67c0d3960b17,7b234a3a-a20d-40d2-a4de-b8b4601fa162,0.05
d68a6bfa-0d71-4e9b-83a8-b1e821cf13dd,741b4654-7e72-469d-8e99-fd260baeb487,0.15
f948b68c-7504-4938-a302-d8f7980926cb,c6538ecf-7feb-423c-8faf-1f516758d00c,0.29
cd98f999-d483-45c2-97ad-810d04b66524,52854672-6eeb-41fd-9590-9ea26c3a158b,0.15
7b9e7611-e53b-4408-806a-78acee919a6b,dc5e973b-89c7-4cb8-bfb4-1277b7f12b3b,0.32
06ce6c25-69b5-4fa2-8c56-911be78d10e9,e43d1fed-d67f-4320-ac7d-3536a44404e4,0.68
fde71e3f-9945-4482-a54c-6e60fe8523ea,ae5b086f-c438-4d06-b623-b5a6a80f6a18,0.03
a14c38f2-1a49-457b-9119-4b8d8f09a72a,5bf2613a-a5e3-47f7-a570-719183b44645,0.7
dbfac064-873e-4563-bad3-0c611b912293,48498a25-438f-4869-acde-92bb327ea09b,0.85
34394882-c87a-4bac-8be9-e99506cf885c,96ab17e2-eb8c-499c-9b0c-040138259bda,0.13
7f0a7b20-564b-40c5-8021-04f8bcee8c3e,0007733d-d11e-4a2a-9549-b8d473587d7c,0.29
143f00d8-da46-4d57-b532-591c6ce1aabc,a6241bf7-181b-4a9d-b23d-c67626b339eb,0.44
024b325e-d3b0-4e50-8f5c-590aa8185539,4e81a91b-e606-4ff4-9ddf-dbd4301d33ec,0.05
d1cc2bd1-5071-4f7f-88bf-28b32d9f6686,32f2ed5b-53cf-4a7f-b07a-c2b3856a5c25,0.03
7f5b0e90-f0b0-4a49-96c6-b37d3ad6fb0e,0f69b16c-4467-4dec-8da8-ad2ff9ce2be0,0.28
faa3029b-bfff-4266-843f-a504a1e72232,6161678c-328d-4c5a-b453-a708f591a566,0.01
2507f13f-7f77-400c-9854-a0dc20c61ff6,6d8cfc4b-5104-425b-b8ce-f567f8865356,0.26
e9d070b4-20f9-4c39-a311-966e6ee0114b,c4482fca-6d35-4f19-ad31-f78e363294f6,0.12
45910630-a558-45dc-8fbc-b7459347a2b1,f418f8bd-f6cc-49e3-aed4-63e3207fc09b,0.54
934d8335-4fa8-4235-8972-9afb846fb6c8,62f822d2-3fcc-4a92-a78a-7f4b0eae5064,0.17
e0041b61-35ac-4635-85f1-aa39e2691fe0,46aac353-2996-49c2-ae36-51c25e17a298,0.04
35e18ee7-7963-4575-91c2-5778495fde76,3d3bcdc3-bc82-44bf-98ec-d4ec207bb8dd,0.01
40bbae29-5e21-4296-891b-b032044c0f63,29d986b8-b5e1-48e4-885f-3bc2aa7c0472,0.18
9f049060-ecb4-44e7-b360-a793e261a71d,e082545b-e289-435d-ba7a-eafdbdd38a51,0.08
2e1784f5-c5b9-447f-ad2b-02a45f182cb3,5e42d162-53b6-4b40-a350-3a2d4a3fbabd,0.22
10eb49b9-c4c5-4cdb-a172-83a491a5b967,07babbc6-2b75-4e73-b6d5-ead98ed15494,0.01
8c6fa3b1-3667-4e06-a70c-69f58fab2b40,32dd2c18-b517-4c2b-8310-6492eacdcacf,0.64
98f8ee1d-8eb0-4c0f-9e2f-bc4fffe86fcd,ae1554ab-54bd-4924-954d-f6a6bc74e9e8,0.05
1cfea9ac-ddba-4916-b463-cf4e2e86ed68,1d60c491-bcc1-45df-aa7d-b47cbca5f66b,0.91
66b5fbdc-bfe8-475e-aca5-717044d603ee,2036b847-2226-4e57-befe-5b1532ddbf3f,0.01
ccc2febf-38b3-47ca-9723-196afa28f8b7,c492dc8b-ecd3-4b41-a5ff-e1852c119a00,0.08
f9ea853a-c3f1-4c96-9670-89569b3739b4,a0566716-3ac0-4590-a685-90b667166846,0.11
d59f82ef-b50e-4ba9-9730-8e16ce505c24,95b7b94b-9eb1-4a52-b9b1-acf715ebb291,0.42
ba5b1bbb-92d3-4fd8-9713-58a502ce8024,5bc86935-f7eb-4fa3-81c7-7c357f198af2,0.54
5e891534-47cb-43e2-ae34-4ab32c0327e9,4418c02f-b999-48eb-94fc-a70ea775f780,0.66
7812101d-1991-4aff-b465-93020706ddba,3db1c027-6766-44e0-8f6d-6bf33869303d,0.76
edc85609-0057-4b07-b4ba-22af4a01a68c,ba90d582-39f9-4e68-b604-7a7e8102608e,0.34
31d7d980-77ae-4cd6-99a5-1d1468a23cce,2fac8267-24a0-4cf1-b681-9bda3e85ee6c,0.65
75fae57a-0706-4e10-8c5a-ba8eb6b44a58,7d62081a-f1b2-4797-b2be-b8365debadd6,0.45
ebe70311-2ccc-41e6-8732-c29970ae8b91,9dc59ea6-72d8-4325-9813-b697f38ea8b4,0.29
ef2dcfae-1dea-45e8-895b-abfe69bab60e,ff3e4e32-b288-4092-a9cf-a0db9d495386,0.06
c821fc56-d2f7-4c2f-a896-602c3cde21a8,268f6430-083c-4854-8d93-97467b1bf440,0.25
f79de3aa-5081-4f3b-b05f-1e42e0090b9f,52c3be08-d791-4abd-9f26-71d755396294,0.67
bcfb680f-e1e9-4117-809b-faa1cd053e4d,27487b12-5bf8-4e8c-b1d2-ccb069d85c4a,0.89
1ef97a0c-9147-49c1-9b6a-b89ee9eeae3b,bbdd48d9-c3b7-43e3-9135-6eaa8d955820,0.43
7b01a34c-a33f-4d22-a7fa-3c28a24c927d,80d14d3e-af66-4fe7-ac0a-ef9ccc9eb22f,0.54
fecb6126-d663-4a99-8b8f-49c4a6a721af,abd0d3b4-206b-4c6f-a7b3-df2e1cb5b7b1,0.01
6b0aef2c-7ff0-4ddb-be07-1fdc931afe68,22528f43-eaa0-4e11-80ae-27bf82520790,0.45
411c06fc-899f-4d50-8508-ab3a6161dcc2,9d594bbc-5881-4b19-ad96-3fa2edce6751,0.01
6251b996-660f-4965-aba4-36588c128413,ed1d5858-4c5b-443b-aad0-a9eb2169c03b,0.01
4b04195e-3f28-4315-8cca-d0f8fef741e6,98316334-3522-46e2-8cd9-f95da8d63e6c,0.05
edcdc8e7-4f9b-478c-8b6a-4bee7504611b,23fc9399-edd6-4ecb-97b9-578339932e29,0.01
9b4745fb-549a-4f12-acc1-22d69f954136,076c5881-9e92-411a-88dd-da97dbfafe51,0.79
1e1c349e-32d6-4c72-85f4-f2a1819494f3,f7662a54-74c7-482d-b16c-9178424515e3,0.09
5f23aea8-72a7-45f1-a5c6-b5c2270c3e26,2cb76b63-f66f-4a8a-97de-6b08d89b923d,0.69
afa50868-3e41-475f-8beb-412b105c4baf,189030e0-357c-4ddd-a725-e4831741a31c,0.85
6e0d3002-3cba-450f-9d99-39e2991ba3d2,0a67e28a-7534-4847-8d5a-0e6df3246dac,0.04
eed6470b-5c52-4581-869d-d28d118a3223,f6196d9d-7fab-4d59-8653-ab1813ae4204,0.82
b803bcae-08a7-4f36-8f40-7f4a8e916ba4,af5c221f-86e0-48d1-b838-4758889bf934,0.48
53707b0c-2f8e-4dde-8a96-f0d896b98790,350fa801-4877-4a73-842e-551f90203257,0.47
cf079b82-f189-4c05-9f61-36c8727c82b2,fe5e3623-beb8-4746-9680-2a8a1af6152b,0.6
e636462a-a6bf-41cc-93fe-ff4128fdb158,09832a3b-3842-4086-8e83-14c83fdd6696,0.01
c3c6ca4f-ac1e-4863-af13-2b38631ef49a,4f73b49e-d76d-4b5b-8c15-cddc9d900ece,0.02
65d4c243-4389-4b13-b839-591e9bda00aa,04b3e5cc-886f-45e6-8364-467ac1f6c6ef,0.18
5e891534-47cb-43e2-ae34-4ab32c0327e9,116065ae-42da-4f96-a5b1-c2314e7d2fd0,0.05
82a465ec-6fc9-4522-a49f-87fe0e61f3d2,f4b087b4-dc00-4f2b-bb0a-e11f2ac2151f,0.1
1155e879-e179-4470-a8f3-f3479354eef8,c5baa323-8862-438c-a376-3b66280f31ae,0.64
3b9a156b-8721-4092-9558-7ffdcae4ef8c,909f3bcb-a5c8-4d0c-a2f1-2ec3aea74091,0.19
b2e5004e-812b-4c54-87fa-898cac6bf6d1,0061712d-6694-4d3a-b5cb-d8ca0a65d867,0.25
049c09a9-5f7f-4679-90b3-b83e7570803b,9d3a0b3f-a715-4b02-b888-c2313db6b6ae,0.82
745632fd-04b9-4c5c-b4fe-f0cc17772b4a,cc3c5fa6-46d2-4faa-b461-a7f69d76b9e1,0.48
5d4b037c-4513-42a5-9c87-17edb856fd86,a093f7ba-951c-4c2c-aea2-06f571a3f025,0.01
5cc7efa1-bd9f-47fd-94b8-6af58abef6c4,c95ba351-8b7a-4b1c-93ff-43ff056caf3f,0.1
422391c1-654e-4b51-9d53-9eaa72942244,6b7476ff-3a2d-40d3-92a1-6ba0eaec06cb,0.23
04246c85-29e2-45da-b88d-bac2c202d996,779cda11-e581-401c-b6c4-6123c9c7ae39,0.78
156b5240-654f-44c0-9e51-effa72e3bcfe,06f7854e-5404-434a-88f0-6d90ce7a8b43,0.03
04889e3c-94f4-44a6-adc0-fd8ace7874e5,d7139faf-bd8c-4619-870f-ea088f03a42b,0.55
6cea844a-b560-4b20-bcac-75ff85346c3a,a76fd94f-292c-400e-9f79-93c4aadf31eb,0.45
23722c6a-c6fa-40cb-8acd-206e5c5bd6e5,2bbe7222-b41d-430b-af56-f9aade4ba548,0.09
562a1340-3de6-48e5-ac80-bea6f9bdc166,db023d3d-05cf-49e5-85ef-df943a39f4ab,0.0
6d649210-00fd-4bea-bcd4-204e5d251d96,87b011e9-1bfd-44c2-8ced-c4d9d71d4a4f,0.26
5eeaa54d-4b8d-4276-9bd1-0730a748d19d,90bca927-ae5e-4429-96f7-7f6f9e459ba2,0.02
5a78227e-93c9-426d-baef-4038fc19f8db,dd020ca7-25a5-4c7d-87ca-8e5f63a6c77a,0.02
dcc7059a-0fb1-4387-bbe3-c6b8669f93b0,9f7e26e3-f267-427f-891d-9f2fe28a52d4,0.2
231d6119-bdef-4fcf-8af6-082e469ea8cc,739f2151-381a-486f-a44f-785539c7cc57,0.06
b3e2d04f-765c-40a3-9656-bf2f74aaa91b,9f724fd8-8dbf-47b7-b8a1-a26569c7eea0,0.01
6bb52828-9671-4a93-8ef6-6619aa78e3f6,54685cc9-7a24-425b-8d13-0f14a4c25f23,0.09
ce19cdc5-4a02-4f8b-b648-278e1fb69cdb,fc08c1b1-0f25-4318-b105-351b68eeb2b3,0.03
4b51cc18-252b-4cd5-98ca-2b69e3bb3a32,3897b623-3e4b-41b7-9d36-14b11b2964ba,0.03
a059af59-d063-403a-a2e8-dad8c1c44baa,7c885d95-a2f2-4d40-8757-62b52dde7563,0.09
2a8618ca-d081-40a3-9923-5c6b18f4b6b9,94a3bc04-fb3d-49e6-a287-8efa26efbd45,0.02
23ce81c6-af52-4336-83f3-18900731bfed,7e562396-544e-48d4-adad-968b69f29f09,0.25
d3b57174-2ccc-40de-bd66-dcefdc7786c5,4edc1e88-09e1-4ed5-8f68-8d56a019206a,0.94
33774804-219d-44d4-943d-314ae46827f2,daae916b-31a6-4904-828e-1b8eccd80835,0.03
912ca8d0-1d9c-4411-a454-d0cc970e5209,b0cb1566-03c9-4c56-8c5f-2212253cf470,0.78
0a1e410d-e09b-4d8c-ac48-78abaef76409,87f85ee8-67fc-4901-bf06-e8d1251f9e86,0.06
216f4238-8b6a-49ef-9bb2-19fa1f701ff5,5b846dae-03e4-4680-8300-41ff84559075,0.59
38245f57-0c62-49f9-b04b-150ba1b3f646,f3a0edc4-a5ca-4911-9487-1b4d5cc84247,0.57
ccc2febf-38b3-47ca-9723-196afa28f8b7,e2701146-e17b-4da9-869e-546302946f29,0.44
7856698b-f67e-4e9e-8da0-3ef4fdfe38ec,bdaa5f79-b0d0-4a21-b494-50aa31bf74ac,0.62
cfa7b0fd-4058-4ad7-ba01-5ee7681c73eb,49121ff4-21b4-4853-8eb8-ec4ae5ea617b,0.08
55199e6e-dc49-45f6-a597-9c82057d1247,392d29b4-3bc0-458d-bf09-98a7bb42aa58,0.29
f77308cf-6a3c-4b20-874b-2fed21416666,5a4c62cf-6d36-4251-afec-6f2508ebbe80,0.42
74789477-e074-42eb-9e15-46b7e9466821,f5cab3be-55a4-42bf-b783-5f0dd9217a52,0.19
ff03f6ea-2d01-42eb-921f-e7c31b8797e9,4735b546-9201-4665-bde3-17dd676a5d7c,0.17
b3a155d4-63c7-4e46-a118-f101f88785dd,45886689-f903-413f-8d35-9eeb0e1b1321,0.55
be2f74f2-6e25-4f82-b83b-a1a6703f7e63,c8a96f94-2489-4609-8b5d-44c2f78ea1fe,0.01
f8b88d5d-7ee0-4ff6-b13c-b8ba6e30dcdc,33918ace-44ff-4fc3-97d7-4f393272b3a5,0.52
904360f4-556c-49e6-b0b9-1e9ea159c11c,0fbd7f27-d6bd-41e4-a0f5-5f79ae2dfb66,0.59
83a23048-08af-4ba5-bc59-f610936f39b8,0fecc32b-0a95-4dd2-a555-7f5fe5632ee6,0.05
0a606206-8402-4b4e-a884-18c431d6f288,8b9fb0a6-1700-4366-a288-47b83dd93502,0.58
e65a354d-1245-4f7d-87f6-5601584d90f2,b10a4c03-7ca0-4df1-83d5-869b1c18f405,0.47
b09b6c3e-42db-4c25-8404-5a38bb13f2d5,380bd218-5a94-4366-ac44-cd84ed28ad94,0.27
fa83f492-ba47-4490-a48d-1e4804a35450,86074a24-5b7b-4a3f-9a2e-a26f5df1984a,0.11
f80b7b5f-0b62-4afc-904b-0efd1474d9d1,efdc6c7e-4cfd-4a2f-9c75-82579e1d1fcd,0.39
a48281a7-a82f-4b16-b4b9-7b4095a1b955,d8eea166-6858-4844-b294-487ba04a4563,0.57
fef53efc-e684-44d3-9789-c001befae827,b2a10847-4d21-4e45-a114-94f814640d4b,0.05
082f0af1-6ad9-450a-ac60-1676c64e7170,f3cb0910-0ba5-4088-b833-bd35320b8696,0.35
9e6200df-4816-4a26-b825-490d2d97ba0b,4c22ffb4-2d7c-4cfe-a9ed-222d2f800ce2,0.49
932b6709-1c59-4b36-8b6f-5b5ed69c6efc,d0c56d20-dc2b-4ef3-b1c0-25171a63278e,0.46
8d562448-3855-422f-878b-ac92dda8f723,cbf9f984-fd0e-4cd0-94e8-a5c9524db456,0.03
5c750a0c-b798-405a-b05c-738ef25aea23,52673e85-2054-4303-be4b-c7bc175ac651,0.32
28158bcc-9db1-4311-ac6f-2bfc4c164807,9950a6d7-2330-4c8e-9d5a-f57a31fd7090,0.34
d59b2f38-f1cd-4332-bcbb-79530e29076c,9ee894a8-f00f-4ad5-94db-1b39b5540b21,0.27
702ac981-d8b6-47b7-9c3a-52e9bb874bc2,a5656fa9-eec6-441b-8617-187926d8e450,0.17
